   NUMBER,NAME,LAT,LON,TIME,WIND,PR,STAT,YEAR,TIMESTAMP 
1300,KYLE,30.7,-80.8,10/11/06Z,35,1008,TROPICAL STORM,2002,10/11/2002 6:00
1300,KYLE,31.8,-80.7,10/11/12Z,35,1008,TROPICAL STORM,2002,10/11/2002 12:00
1300,KYLE,33.2,-79.3,10/11/18Z,35,1011,TROPICAL STORM,2002,10/11/2002 18:00
1300,KYLE,34.2,-78,10/12/00Z,30,1012,TROPICAL DEPRESSION,2002,10/12/2002 0:00
1300,KYLE,35.4,-75.9,10/12/06Z,40,1009,TROPICAL STORM,2002,10/12/2002 6:00
1300,KYLE,36.7,-74.1,10/12/12Z,40,1009,TROPICAL STORM,2002,10/12/2002 12:00
1300,KYLE,0,0,10/12/18Z,0,0,,2002,10/12/2002 18:00
1301,LILI,0,0,09/21/00Z,0,0,,2002,9/21/2002 0:00
1301,LILI,0,0,09/21/06Z,0,0,,2002,9/21/2002 6:00
1301,LILI,0,0,09/21/12Z,0,0,,2002,9/21/2002 12:00
1301,LILI,10.2,-44.6,09/21/18Z,25,1009,TROPICAL DEPRESSION,2002,9/21/2002 18:00
1301,LILI,10.3,-46.5,09/22/00Z,30,1007,TROPICAL DEPRESSION,2002,9/22/2002 0:00
1301,LILI,10.8,-48.5,09/22/06Z,30,1006,TROPICAL DEPRESSION,2002,9/22/2002 6:00
1301,LILI,11.2,-50.4,09/22/12Z,30,1006,TROPICAL DEPRESSION,2002,9/22/2002 12:00
1301,LILI,11.8,-52.2,09/22/18Z,30,1005,TROPICAL DEPRESSION,2002,9/22/2002 18:00
1301,LILI,12.1,-54.6,09/23/00Z,35,1005,TROPICAL STORM,2002,9/23/2002 0:00
1301,LILI,12.2,-56.8,09/23/06Z,40,1005,TROPICAL STORM,2002,9/23/2002 6:00
1301,LILI,12.4,-58.7,09/23/12Z,45,1004,TROPICAL STORM,2002,9/23/2002 12:00
1301,LILI,12.5,-60.4,09/23/18Z,50,1005,TROPICAL STORM,2002,9/23/2002 18:00
1301,LILI,12.7,-62.1,09/24/00Z,50,1006,TROPICAL STORM,2002,9/24/2002 0:00
1301,LILI,12.8,-63.7,09/24/06Z,50,1006,TROPICAL STORM,2002,9/24/2002 6:00
1301,LILI,13,-64.9,09/24/12Z,60,1004,TROPICAL STORM,2002,9/24/2002 12:00
1301,LILI,13.2,-66,09/24/18Z,50,1007,TROPICAL STORM,2002,9/24/2002 18:00
1301,LILI,13.5,-66.9,09/25/00Z,35,1008,TROPICAL STORM,2002,9/25/2002 0:00
1301,LILI,13.7,-67.5,09/25/06Z,35,1008,TROPICAL STORM,2002,9/25/2002 6:00
1301,LILI,14,-68.2,09/25/12Z,40,1008,TROPICAL WAVE,2002,9/25/2002 12:00
1301,LILI,14.2,-68.9,09/25/18Z,40,1007,TROPICAL WAVE,2002,9/25/2002 18:00
1301,LILI,14.5,-69.8,09/26/00Z,35,1007,TROPICAL WAVE,2002,9/26/2002 0:00
1301,LILI,14.9,-71,09/26/06Z,35,1007,TROPICAL WAVE,2002,9/26/2002 6:00
1301,LILI,15.3,-72.2,09/26/12Z,30,1007,TROPICAL WAVE,2002,9/26/2002 12:00
1301,LILI,15.6,-73,09/26/18Z,30,1006,TROPICAL WAVE,2002,9/26/2002 18:00
1301,LILI,15.7,-73.5,09/27/00Z,30,1006,TROPICAL DEPRESSION,2002,9/27/2002 0:00
1301,LILI,15.9,-74,09/27/06Z,30,1006,TROPICAL DEPRESSION,2002,9/27/2002 6:00
1301,LILI,16.1,-74.6,09/27/12Z,35,1003,TROPICAL STORM,2002,9/27/2002 12:00
1301,LILI,16.7,-75,09/27/18Z,40,1004,TROPICAL STORM,2002,9/27/2002 18:00
1301,LILI,17.4,-75.1,09/28/00Z,45,999,TROPICAL STORM,2002,9/28/2002 0:00
1301,LILI,17.5,-75.6,09/28/06Z,45,999,TROPICAL STORM,2002,9/28/2002 6:00
1301,LILI,18.1,-75.4,09/28/12Z,45,1002,TROPICAL STORM,2002,9/28/2002 12:00
1301,LILI,18.5,-75.7,09/28/18Z,45,1003,TROPICAL STORM,2002,9/28/2002 18:00
1301,LILI,18.8,-76.1,09/29/00Z,45,1001,TROPICAL STORM,2002,9/29/2002 0:00
1301,LILI,18.8,-76.8,09/29/06Z,40,999,TROPICAL STORM,2002,9/29/2002 6:00
1301,LILI,18.7,-77.2,09/29/12Z,45,994,TROPICAL STORM,2002,9/29/2002 12:00
1301,LILI,18.7,-77.6,09/29/18Z,50,994,TROPICAL STORM,2002,9/29/2002 18:00
1301,LILI,19,-78.1,09/30/00Z,55,993,TROPICAL STORM,2002,9/30/2002 0:00
1301,LILI,19.1,-78.7,09/30/06Z,60,990,TROPICAL STORM,2002,9/30/2002 6:00
1301,LILI,19.6,-79.6,09/30/12Z,65,986,HURRICANE-1,2002,9/30/2002 12:00
1301,LILI,20,-80.3,09/30/18Z,65,984,HURRICANE-1,2002,9/30/2002 18:00
1301,LILI,20.5,-81.1,10/01/00Z,70,978,HURRICANE-1,2002,10/1/2002 0:00
1301,LILI,21,-82.2,10/01/06Z,75,970,HURRICANE-1,2002,10/1/2002 6:00
1301,LILI,21.6,-83.2,10/01/12Z,90,971,HURRICANE-2,2002,10/1/2002 12:00
1301,LILI,22.4,-84.4,10/01/18Z,90,971,HURRICANE-2,2002,10/1/2002 18:00
1301,LILI,23,-85.7,10/02/00Z,90,967,HURRICANE-2,2002,10/2/2002 0:00
1301,LILI,23.6,-87.2,10/02/06Z,100,962,HURRICANE-3,2002,10/2/2002 6:00
1301,LILI,24.4,-88.3,10/02/12Z,110,952,HURRICANE-3,2002,10/2/2002 12:00
1301,LILI,25.4,-89.5,10/02/18Z,120,941,HURRICANE-4,2002,10/2/2002 18:00
1301,LILI,26.7,-90.3,10/03/00Z,125,940,HURRICANE-4,2002,10/3/2002 0:00
1301,LILI,28.1,-91.4,10/03/06Z,105,957,HURRICANE-3,2002,10/3/2002 6:00
1301,LILI,29.2,-92.1,10/03/12Z,80,962,HURRICANE-1,2002,10/3/2002 12:00
1301,LILI,30.5,-92.4,10/03/18Z,60,976,TROPICAL STORM,2002,10/3/2002 18:00
1301,LILI,31.9,-92.1,10/04/00Z,40,985,TROPICAL STORM,2002,10/4/2002 0:00
1301,LILI,33.5,-91.4,10/04/06Z,30,994,TROPICAL DEPRESSION,2002,10/4/2002 6:00
1301,LILI,35.8,-90,10/04/12Z,25,997,TROPICAL DEPRESSION,2002,10/4/2002 12:00
1301,LILI,0,0,10/04/18Z,0,0,,2002,10/4/2002 18:00
1304,CLAUDETTE,11.1,-53.5,07/07/00Z,25,1010,TROPICAL WAVE,2003,7/7/2003 0:00
1304,CLAUDETTE,11.8,-55.3,07/07/06Z,30,1010,TROPICAL WAVE,2003,7/7/2003 6:00
1304,CLAUDETTE,12.6,-57.5,07/07/12Z,30,1010,TROPICAL WAVE,2003,7/7/2003 12:00
1304,CLAUDETTE,13.2,-59.8,07/07/18Z,35,1010,TROPICAL WAVE,2003,7/7/2003 18:00
1304,CLAUDETTE,13.7,-62,07/08/00Z,35,1009,TROPICAL WAVE,2003,7/8/2003 0:00
1304,CLAUDETTE,14,-64.8,07/08/06Z,40,1009,TROPICAL WAVE,2003,7/8/2003 6:00
1304,CLAUDETTE,14.4,-67.6,07/08/12Z,40,1009,TROPICAL WAVE,2003,7/8/2003 12:00
1304,CLAUDETTE,14.8,-70,07/08/18Z,45,1006,TROPICAL STORM,2003,7/8/2003 18:00
1304,CLAUDETTE,15,-72,07/09/00Z,50,1001,TROPICAL STORM,2003,7/9/2003 0:00
1304,CLAUDETTE,15.1,-74.4,07/09/06Z,60,1003,TROPICAL STORM,2003,7/9/2003 6:00
1304,CLAUDETTE,15.3,-76.5,07/09/12Z,55,1004,TROPICAL STORM,2003,7/9/2003 12:00
1304,CLAUDETTE,15.8,-78.6,07/09/18Z,55,1002,TROPICAL STORM,2003,7/9/2003 18:00
1304,CLAUDETTE,16.1,-80.3,07/10/00Z,55,1002,TROPICAL STORM,2003,7/10/2003 0:00
1304,CLAUDETTE,16.6,-81.7,07/10/06Z,55,998,TROPICAL STORM,2003,7/10/2003 6:00
1304,CLAUDETTE,17.5,-82.8,07/10/12Z,70,988,HURRICANE-1,2003,7/10/2003 12:00
1304,CLAUDETTE,18.6,-84.1,07/10/18Z,55,1003,TROPICAL STORM,2003,7/10/2003 18:00
1304,CLAUDETTE,19.7,-85.5,07/11/00Z,50,1010,TROPICAL STORM,2003,7/11/2003 0:00
1304,CLAUDETTE,20.4,-86.3,07/11/06Z,50,1009,TROPICAL STORM,2003,7/11/2003 6:00
1304,CLAUDETTE,21.1,-87.2,07/11/12Z,50,1009,TROPICAL STORM,2003,7/11/2003 12:00
1304,CLAUDETTE,21.8,-88.2,07/11/18Z,45,1009,TROPICAL STORM,2003,7/11/2003 18:00
1304,CLAUDETTE,22.6,-89.2,07/12/00Z,45,1008,TROPICAL STORM,2003,7/12/2003 0:00
1304,CLAUDETTE,23.3,-90.2,07/12/06Z,45,1007,TROPICAL STORM,2003,7/12/2003 6:00
1304,CLAUDETTE,23.9,-90.7,07/12/12Z,45,1006,TROPICAL STORM,2003,7/12/2003 12:00
1304,CLAUDETTE,24.6,-90.9,07/12/18Z,45,1008,TROPICAL STORM,2003,7/12/2003 18:00
1304,CLAUDETTE,24.9,-91.5,07/13/00Z,45,1003,TROPICAL STORM,2003,7/13/2003 0:00
1304,CLAUDETTE,24.9,-91.9,07/13/06Z,45,1005,TROPICAL STORM,2003,7/13/2003 6:00
1304,CLAUDETTE,25.1,-92.1,07/13/12Z,50,999,TROPICAL STORM,2003,7/13/2003 12:00
1304,CLAUDETTE,25.3,-92.2,07/13/18Z,50,995,TROPICAL STORM,2003,7/13/2003 18:00
1304,CLAUDETTE,25.6,-92.2,07/14/00Z,55,991,TROPICAL STORM,2003,7/14/2003 0:00
1304,CLAUDETTE,26,-92.3,07/14/06Z,55,993,TROPICAL STORM,2003,7/14/2003 6:00
1304,CLAUDETTE,26.7,-92.6,07/14/12Z,55,991,TROPICAL STORM,2003,7/14/2003 12:00
1304,CLAUDETTE,27.3,-93,07/14/18Z,60,989,TROPICAL STORM,2003,7/14/2003 18:00
1304,CLAUDETTE,27.7,-93.6,07/15/00Z,60,988,TROPICAL STORM,2003,7/15/2003 0:00
1304,CLAUDETTE,27.9,-94.6,07/15/06Z,65,987,HURRICANE-1,2003,7/15/2003 6:00
1304,CLAUDETTE,28.3,-95.5,07/15/12Z,75,982,HURRICANE-1,2003,7/15/2003 12:00
1304,CLAUDETTE,28.6,-96.9,07/15/18Z,70,984,HURRICANE-1,2003,7/15/2003 18:00
1304,CLAUDETTE,28.5,-98.2,07/16/00Z,50,995,TROPICAL STORM,2003,7/16/2003 0:00
1304,CLAUDETTE,28.5,-99.4,07/16/06Z,40,999,TROPICAL STORM,2003,7/16/2003 6:00
1304,CLAUDETTE,28.8,-100.8,07/16/12Z,35,1003,TROPICAL STORM,2003,7/16/2003 12:00
1304,CLAUDETTE,29.3,-102.6,07/16/18Z,35,1007,TROPICAL STORM,2003,7/16/2003 18:00
1304,CLAUDETTE,29.9,-104.3,07/17/00Z,30,1014,TROPICAL DEPRESSION,2003,7/17/2003 0:00
1304,CLAUDETTE,30.5,-106,07/17/06Z,25,1016,TROPICAL DEPRESSION,2003,7/17/2003 6:00
1304,CLAUDETTE,30.9,-107.7,07/17/12Z,25,1016,TROPICAL DEPRESSION,2003,7/17/2003 12:00
1304,CLAUDETTE,0,0,07/17/18Z,0,0,,2003,7/17/2003 18:00
1305,DANNY,0,0,07/16/00Z,0,0,,2003,7/16/2003 0:00
1305,DANNY,0,0,07/16/06Z,0,0,,2003,7/16/2003 6:00
1305,DANNY,30.8,-54.1,07/16/12Z,25,1017,TROPICAL DEPRESSION,2003,7/16/2003 12:00
1305,DANNY,31.7,-54.7,07/16/18Z,30,1015,TROPICAL DEPRESSION,2003,7/16/2003 18:00
1305,DANNY,32.5,-55.2,07/17/00Z,35,1013,TROPICAL STORM,2003,7/17/2003 0:00
1305,DANNY,33.4,-55.6,07/17/06Z,45,1011,TROPICAL STORM,2003,7/17/2003 6:00
1305,DANNY,34.4,-56.4,07/17/12Z,50,1009,TROPICAL STORM,2003,7/17/2003 12:00
1305,DANNY,35.3,-56.6,07/17/18Z,55,1008,TROPICAL STORM,2003,7/17/2003 18:00
1305,DANNY,36.2,-56.4,07/18/00Z,55,1007,TROPICAL STORM,2003,7/18/2003 0:00
1305,DANNY,37.1,-56,07/18/06Z,55,1006,TROPICAL STORM,2003,7/18/2003 6:00
1305,DANNY,38.1,-54.9,07/18/12Z,60,1003,TROPICAL STORM,2003,7/18/2003 12:00
1305,DANNY,39.2,-53.4,07/18/18Z,65,1002,HURRICANE-1,2003,7/18/2003 18:00
1305,DANNY,40.1,-51.7,07/19/00Z,65,1001,HURRICANE-1,2003,7/19/2003 0:00
1305,DANNY,41.1,-50,07/19/06Z,65,1000,HURRICANE-1,2003,7/19/2003 6:00
1305,DANNY,42.1,-47.8,07/19/12Z,65,1001,HURRICANE-1,2003,7/19/2003 12:00
1305,DANNY,42.7,-45.8,07/19/18Z,60,1003,TROPICAL STORM,2003,7/19/2003 18:00
1305,DANNY,42.7,-44,07/20/00Z,55,1005,TROPICAL STORM,2003,7/20/2003 0:00
1305,DANNY,42.5,-42.4,07/20/06Z,45,1007,TROPICAL STORM,2003,7/20/2003 6:00
1305,DANNY,41.9,-40.7,07/20/12Z,40,1008,TROPICAL STORM,2003,7/20/2003 12:00
1305,DANNY,40.9,-39.2,07/20/18Z,30,1009,TROPICAL DEPRESSION,2003,7/20/2003 18:00
1305,DANNY,39.8,-37.9,07/21/00Z,30,1009,TROPICAL DEPRESSION,2003,7/21/2003 0:00
1305,DANNY,38.8,-36.8,07/21/06Z,30,1010,TROPICAL DEPRESSION,2003,7/21/2003 6:00
1305,DANNY,37.9,-36.3,07/21/12Z,25,1011,TROPICAL DEPRESSION,2003,7/21/2003 12:00
1305,DANNY,37.1,-35.9,07/21/18Z,25,1013,TROPICAL DEPRESSION,2003,7/21/2003 18:00
1305,DANNY,36.3,-35.8,07/22/00Z,25,1015,TROPICAL DEPRESSION,2003,7/22/2003 0:00
1305,DANNY,35.7,-36.2,07/22/06Z,25,1017,TROPICAL DEPRESSION,2003,7/22/2003 6:00
1305,DANNY,35.3,-36.7,07/22/12Z,25,1018,TROPICAL DEPRESSION,2003,7/22/2003 12:00
1305,DANNY,35.1,-37.2,07/22/18Z,25,1019,TROPICAL DEPRESSION,2003,7/22/2003 18:00
1305,DANNY,35,-37.8,07/23/00Z,20,1020,TROPICAL DEPRESSION,2003,7/23/2003 0:00
1305,DANNY,34.9,-38.6,07/23/06Z,20,1020,TROPICAL DEPRESSION,2003,7/23/2003 6:00
1305,DANNY,35.5,-39,07/23/12Z,20,1020,TROPICAL DEPRESSION,2003,7/23/2003 12:00
1305,DANNY,36,-40,07/23/18Z,20,1020,TROPICAL DEPRESSION,2003,7/23/2003 18:00
1305,DANNY,36,-40.5,07/24/00Z,20,1021,TROPICAL DEPRESSION,2003,7/24/2003 0:00
1305,DANNY,36.6,-40.5,07/24/06Z,20,1021,TROPICAL DEPRESSION,2003,7/24/2003 6:00
1305,DANNY,36.5,-40,07/24/12Z,20,1021,TROPICAL DEPRESSION,2003,7/24/2003 12:00
1305,DANNY,36.4,-39.5,07/24/18Z,20,1021,TROPICAL DEPRESSION,2003,7/24/2003 18:00
1305,DANNY,36.5,-38.9,07/25/00Z,20,1022,TROPICAL DEPRESSION,2003,7/25/2003 0:00
1305,DANNY,36.3,-39.2,07/25/06Z,20,1022,TROPICAL DEPRESSION,2003,7/25/2003 6:00
1305,DANNY,36,-39,07/25/12Z,20,1022,TROPICAL DEPRESSION,2003,7/25/2003 12:00
1305,DANNY,35.5,-39,07/25/18Z,20,1022,TROPICAL DEPRESSION,2003,7/25/2003 18:00
1305,DANNY,34.5,-39.5,07/26/00Z,20,1023,TROPICAL DEPRESSION,2003,7/26/2003 0:00
1305,DANNY,33.8,-40,07/26/06Z,20,1023,TROPICAL DEPRESSION,2003,7/26/2003 6:00
1305,DANNY,33,-40.5,07/26/12Z,20,1023,TROPICAL DEPRESSION,2003,7/26/2003 12:00
1305,DANNY,32,-41,07/26/18Z,20,1023,TROPICAL DEPRESSION,2003,7/26/2003 18:00
1305,DANNY,31,-42,07/27/00Z,20,1024,TROPICAL DEPRESSION,2003,7/27/2003 0:00
1305,DANNY,31,-43.5,07/27/06Z,20,1024,TROPICAL DEPRESSION,2003,7/27/2003 6:00
1305,DANNY,0,0,07/27/12Z,0,0,,2003,7/27/2003 12:00
1305,DANNY,0,0,07/27/18Z,0,0,,2003,7/27/2003 18:00
1306,ERIKA,0,0,08/14/00Z,0,0,,2003,8/14/2003 0:00
1306,ERIKA,0,0,08/14/06Z,0,0,,2003,8/14/2003 6:00
1306,ERIKA,0,0,08/14/12Z,0,0,,2003,8/14/2003 12:00
1306,ERIKA,26.4,-83.3,08/14/18Z,35,1011,TROPICAL STORM,2003,8/14/2003 18:00
1306,ERIKA,26.6,-85.7,08/15/00Z,40,1008,TROPICAL STORM,2003,8/15/2003 0:00
1306,ERIKA,26.4,-88.3,08/15/06Z,40,1008,TROPICAL STORM,2003,8/15/2003 6:00
1306,ERIKA,26.1,-90.5,08/15/12Z,45,1007,TROPICAL STORM,2003,8/15/2003 12:00
1306,ERIKA,26,-92.5,08/15/18Z,50,1001,TROPICAL STORM,2003,8/15/2003 18:00
1306,ERIKA,25.9,-94.4,08/16/00Z,55,995,TROPICAL STORM,2003,8/16/2003 0:00
1306,ERIKA,25.6,-96.2,08/16/06Z,60,988,TROPICAL STORM,2003,8/16/2003 6:00
1306,ERIKA,25.2,-97.6,08/16/12Z,65,988,HURRICANE-1,2003,8/16/2003 12:00
1306,ERIKA,24.8,-98.9,08/16/18Z,35,1003,TROPICAL STORM,2003,8/16/2003 18:00
1306,ERIKA,24.7,-100.3,08/17/00Z,25,1008,TROPICAL DEPRESSION,2003,8/17/2003 0:00
1306,ERIKA,0,0,08/17/06Z,0,0,,2003,8/17/2003 6:00
1306,ERIKA,0,0,08/17/12Z,0,0,,2003,8/17/2003 12:00
1306,ERIKA,0,0,08/17/18Z,0,0,,2003,8/17/2003 18:00
1307,FABIAN,0,0,08/27/00Z,0,0,,2003,8/27/2003 0:00
1307,FABIAN,0,0,08/27/06Z,0,0,,2003,8/27/2003 6:00
1307,FABIAN,0,0,08/27/12Z,0,0,,2003,8/27/2003 12:00
1307,FABIAN,14.6,-30.7,08/27/18Z,25,1009,TROPICAL DEPRESSION,2003,8/27/2003 18:00
1307,FABIAN,14.7,-32.3,08/28/00Z,30,1008,TROPICAL DEPRESSION,2003,8/28/2003 0:00
1307,FABIAN,14.9,-34.2,08/28/06Z,30,1008,TROPICAL DEPRESSION,2003,8/28/2003 6:00
1307,FABIAN,15,-36.2,08/28/12Z,35,1006,TROPICAL STORM,2003,8/28/2003 12:00
1307,FABIAN,15.1,-38.2,08/28/18Z,40,1004,TROPICAL STORM,2003,8/28/2003 18:00
1307,FABIAN,15.2,-40.1,08/29/00Z,45,1000,TROPICAL STORM,2003,8/29/2003 0:00
1307,FABIAN,15.4,-41.8,08/29/06Z,50,997,TROPICAL STORM,2003,8/29/2003 6:00
1307,FABIAN,15.5,-43.1,08/29/12Z,50,997,TROPICAL STORM,2003,8/29/2003 12:00
1307,FABIAN,15.8,-44.3,08/29/18Z,60,990,TROPICAL STORM,2003,8/29/2003 18:00
1307,FABIAN,16.3,-45.6,08/30/00Z,65,987,HURRICANE-1,2003,8/30/2003 0:00
1307,FABIAN,16.7,-46.9,08/30/06Z,70,984,HURRICANE-1,2003,8/30/2003 6:00
1307,FABIAN,17,-48,08/30/12Z,85,973,HURRICANE-2,2003,8/30/2003 12:00
1307,FABIAN,17.3,-49.2,08/30/18Z,100,960,HURRICANE-3,2003,8/30/2003 18:00
1307,FABIAN,17.6,-50.3,08/31/00Z,110,952,HURRICANE-3,2003,8/31/2003 0:00
1307,FABIAN,17.8,-51.4,08/31/06Z,110,952,HURRICANE-3,2003,8/31/2003 6:00
1307,FABIAN,18,-52.5,08/31/12Z,110,952,HURRICANE-3,2003,8/31/2003 12:00
1307,FABIAN,18.2,-53.5,08/31/18Z,115,948,HURRICANE-4,2003,8/31/2003 18:00
1307,FABIAN,18.3,-54.3,09/01/00Z,120,945,HURRICANE-4,2003,9/1/2003 0:00
1307,FABIAN,18.5,-55.3,09/01/06Z,120,949,HURRICANE-4,2003,9/1/2003 6:00
1307,FABIAN,18.7,-56.3,09/01/12Z,120,949,HURRICANE-4,2003,9/1/2003 12:00
1307,FABIAN,19,-57.3,09/01/18Z,125,944,HURRICANE-4,2003,9/1/2003 18:00
1307,FABIAN,19.3,-58.3,09/02/00Z,125,943,HURRICANE-4,2003,9/2/2003 0:00
1307,FABIAN,19.6,-59.2,09/02/06Z,120,945,HURRICANE-4,2003,9/2/2003 6:00
1307,FABIAN,20.1,-59.9,09/02/12Z,120,945,HURRICANE-4,2003,9/2/2003 12:00
1307,FABIAN,20.5,-60.7,09/02/18Z,120,946,HURRICANE-4,2003,9/2/2003 18:00
1307,FABIAN,20.9,-61.3,09/03/00Z,115,945,HURRICANE-4,2003,9/3/2003 0:00
1307,FABIAN,21.3,-61.8,09/03/06Z,110,945,HURRICANE-3,2003,9/3/2003 6:00
1307,FABIAN,21.9,-62.3,09/03/12Z,110,945,HURRICANE-3,2003,9/3/2003 12:00
1307,FABIAN,22.5,-62.8,09/03/18Z,110,944,HURRICANE-3,2003,9/3/2003 18:00
1307,FABIAN,23.2,-63,09/04/00Z,115,939,HURRICANE-4,2003,9/4/2003 0:00
1307,FABIAN,23.8,-63.3,09/04/06Z,105,944,HURRICANE-3,2003,9/4/2003 6:00
1307,FABIAN,24.8,-63.8,09/04/12Z,105,944,HURRICANE-3,2003,9/4/2003 12:00
1307,FABIAN,25.8,-64.3,09/04/18Z,110,941,HURRICANE-3,2003,9/4/2003 18:00
1307,FABIAN,27.1,-64.6,09/05/00Z,115,940,HURRICANE-4,2003,9/5/2003 0:00
1307,FABIAN,28.6,-65.1,09/05/06Z,105,946,HURRICANE-3,2003,9/5/2003 6:00
1307,FABIAN,30.1,-65.3,09/05/12Z,105,951,HURRICANE-3,2003,9/5/2003 12:00
1307,FABIAN,31.8,-65.3,09/05/18Z,105,950,HURRICANE-3,2003,9/5/2003 18:00
1307,FABIAN,33.4,-64.7,09/06/00Z,100,953,HURRICANE-3,2003,9/6/2003 0:00
1307,FABIAN,34.9,-64,09/06/06Z,100,956,HURRICANE-3,2003,9/6/2003 6:00
1307,FABIAN,36,-62.4,09/06/12Z,100,957,HURRICANE-3,2003,9/6/2003 12:00
1307,FABIAN,36.9,-60.4,09/06/18Z,100,958,HURRICANE-3,2003,9/6/2003 18:00
1307,FABIAN,37.9,-58.2,09/07/00Z,90,962,HURRICANE-2,2003,9/7/2003 0:00
1307,FABIAN,39.1,-55.7,09/07/06Z,85,965,HURRICANE-2,2003,9/7/2003 6:00
1307,FABIAN,40.6,-53.4,09/07/12Z,80,967,HURRICANE-1,2003,9/7/2003 12:00
1307,FABIAN,42.3,-50.7,09/07/18Z,75,972,HURRICANE-1,2003,9/7/2003 18:00
1307,FABIAN,44.3,-47.9,09/08/00Z,70,975,HURRICANE-1,2003,9/8/2003 0:00
1307,FABIAN,46.3,-44.7,09/08/06Z,70,977,HURRICANE-1,2003,9/8/2003 6:00
1307,FABIAN,48.7,-40.8,09/08/12Z,65,980,HURRICANE-1,2003,9/8/2003 12:00
1307,FABIAN,51.7,-36,09/08/18Z,65,980,EXTRATROPICAL STORM-1,2003,9/8/2003 18:00
1307,FABIAN,54,-32,09/09/00Z,60,980,EXTRATROPICAL STORM,2003,9/9/2003 0:00
1307,FABIAN,56,-29,09/09/06Z,50,982,EXTRATROPICAL STORM,2003,9/9/2003 6:00
1307,FABIAN,58,-27,09/09/12Z,50,982,EXTRATROPICAL STORM,2003,9/9/2003 12:00
1307,FABIAN,60,-27,09/09/18Z,40,990,EXTRATROPICAL STORM,2003,9/9/2003 18:00
1310,ISABEL,13.8,-31.4,09/06/00Z,30,1009,TROPICAL DEPRESSION,2003,9/6/2003 0:00
1310,ISABEL,13.9,-32.7,09/06/06Z,35,1005,TROPICAL STORM,2003,9/6/2003 6:00
1310,ISABEL,13.6,-33.9,09/06/12Z,40,1003,TROPICAL STORM,2003,9/6/2003 12:00
1310,ISABEL,13.4,-34.9,09/06/18Z,45,1000,TROPICAL STORM,2003,9/6/2003 18:00
1310,ISABEL,13.5,-35.8,09/07/00Z,55,994,TROPICAL STORM,2003,9/7/2003 0:00
1310,ISABEL,13.9,-36.5,09/07/06Z,60,991,TROPICAL STORM,2003,9/7/2003 6:00
1310,ISABEL,14.4,-37.3,09/07/12Z,65,987,HURRICANE-1,2003,9/7/2003 12:00
1310,ISABEL,15.2,-38.5,09/07/18Z,70,984,HURRICANE-1,2003,9/7/2003 18:00
1310,ISABEL,15.8,-39.7,09/08/00Z,80,976,HURRICANE-1,2003,9/8/2003 0:00
1310,ISABEL,16.5,-40.9,09/08/06Z,95,966,HURRICANE-2,2003,9/8/2003 6:00
1310,ISABEL,17.1,-42,09/08/12Z,110,952,HURRICANE-3,2003,9/8/2003 12:00
1310,ISABEL,17.6,-43.1,09/08/18Z,110,952,HURRICANE-3,2003,9/8/2003 18:00
1310,ISABEL,18.2,-44.1,09/09/00Z,115,948,HURRICANE-4,2003,9/9/2003 0:00
1310,ISABEL,18.9,-45.2,09/09/06Z,115,948,HURRICANE-4,2003,9/9/2003 6:00
1310,ISABEL,19.4,-46.3,09/09/12Z,115,948,HURRICANE-4,2003,9/9/2003 12:00
1310,ISABEL,20,-47.3,09/09/18Z,115,948,HURRICANE-4,2003,9/9/2003 18:00
1310,ISABEL,20.5,-48.3,09/10/00Z,110,952,HURRICANE-3,2003,9/10/2003 0:00
1310,ISABEL,20.9,-49.4,09/10/06Z,110,952,HURRICANE-3,2003,9/10/2003 6:00
1310,ISABEL,21.1,-50.4,09/10/12Z,115,948,HURRICANE-4,2003,9/10/2003 12:00
1310,ISABEL,21.1,-51.4,09/10/18Z,120,942,HURRICANE-4,2003,9/10/2003 18:00
1310,ISABEL,21.2,-52.3,09/11/00Z,125,935,HURRICANE-4,2003,9/11/2003 0:00
1310,ISABEL,21.3,-53.2,09/11/06Z,125,935,HURRICANE-4,2003,9/11/2003 6:00
1310,ISABEL,21.4,-54,09/11/12Z,135,925,HURRICANE-4,2003,9/11/2003 12:00
1310,ISABEL,21.5,-54.8,09/11/18Z,145,915,HURRICANE-5,2003,9/11/2003 18:00
1310,ISABEL,21.6,-55.7,09/12/00Z,140,920,HURRICANE-5,2003,9/12/2003 0:00
1310,ISABEL,21.7,-56.6,09/12/06Z,140,920,HURRICANE-5,2003,9/12/2003 6:00
1310,ISABEL,21.6,-57.4,09/12/12Z,140,920,HURRICANE-5,2003,9/12/2003 12:00
1310,ISABEL,21.7,-58.2,09/12/18Z,140,920,HURRICANE-5,2003,9/12/2003 18:00
1310,ISABEL,21.8,-59.1,09/13/00Z,135,925,HURRICANE-4,2003,9/13/2003 0:00
1310,ISABEL,21.9,-60.1,09/13/06Z,130,935,HURRICANE-4,2003,9/13/2003 6:00
1310,ISABEL,22.1,-61,09/13/12Z,135,935,HURRICANE-4,2003,9/13/2003 12:00
1310,ISABEL,22.5,-62.1,09/13/18Z,140,932,HURRICANE-5,2003,9/13/2003 18:00
1310,ISABEL,22.9,-63.3,09/14/00Z,135,935,HURRICANE-4,2003,9/14/2003 0:00
1310,ISABEL,23.2,-64.6,09/14/06Z,135,939,HURRICANE-4,2003,9/14/2003 6:00
